---------------------------
|Estatíst.dados    |Número|
|-------------------------|
|Registros transfs.|   854|
---------------------------
14.04.2022                                                                                                                                                                                                                                              Relatório de ativo imobilizado                                                                                                                                                                                                                                                  2
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Relatório de ativo imobilizado
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado                        |Denominação do imobilizado                |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                               |Dt.incorp.|Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário    |Nº série/Chassi   |Centro cst|Cen.|Centro                  |Espécie|Espécie                      |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Val.aquis.atual|Moeda|  Depr.atual|Moeda|Val.cont.atual|Moeda|
|1001|2200  |220000000505|2   |Plataformas Elevatórias Envasado- 2019            |700000005145                              |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |29.02.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1222340   |1222|Araruama                |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000036333|0       |     13.100,00 |BRL  |   3.002,08-|BRL  |    10.097,92 |BRL  |
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
14.04.2022                                                                                                                                                                                                                                              Relatório de ativo imobilizado                                                                                                                                                                                                                                                  3
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado                        |Denominação do imobilizado                |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                               |Dt.incorp.|Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário    |Nº série/Chassi   |Centro cst|Cen.|Centro                  |Espécie|Espécie                      |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Val.aquis.atual|Moeda|  Depr.atual|Moeda|Val.cont.atual|Moeda|
|-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|1001|2200  |220000000506|0   |CAMINHAO TOCO ENVASADO VW 15190 ANO 2014          |001-132191-195788-0                       |              0000000000|                   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |02.07.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |9533E7236ER443380 |1421340   |1421|São Gonçalo             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |    137.800,36 |BRL  | 137.800,36-|BRL  |         0,00 |BRL  |
|1001|2200  |220000000506|1   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |700000004922                              |              0000000000|                   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |17.03.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1421340   |1421|São Gonçalo             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000034402|0       |     20.300,00 |BRL  |   3.637,05-|BRL  |    16.662,95 |BRL  |
|1001|2200  |220000000507|0   |CAMINHAO TOCO ENVASADO VW 15190 ANO 2014          |001-132191-195789-0                       |              0000000000|                   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |02.07.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |9533E7237ER443498 |1024340   |1024|Barra Mansa             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |    137.045,30 |BRL  | 137.045,30-|BRL  |         0,00 |BRL  |
|1001|2200  |220000000507|1   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |700000004930                              |              0000000000|                   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |17.03.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1121340   |1121|Caxias                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000034410|0       |     20.300,00 |BRL  |   3.637,05-|BRL  |    16.662,95 |BRL  |
|1001|2200  |220000000508|0   |CAMINHAO TOCO ENVASADO VW 15190 ANO 2014          |001-132191-195790-0                       |              0000000000|                   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |02.07.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |9533E7230ER443391 |1121340   |1121|Caxias                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000482|0       |    137.387,30 |BRL  | 137.387,30-|BRL  |         0,00 |BRL  |
|1001|2200  |220000000508|1   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |700000004875                              |              0000000000|                   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |17.03.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1121340   |1121|Caxias                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000034395|0       |     20.300,00 |BRL  |   3.637,05-|BRL  |    16.662,95 |BRL  |
|1001|2200  |220000000509|0   |CAMINHAO TOCO ENVASADO VW 15190 ANO 2014          |001-132191-195791-0                       |              0000000000|                   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |02.07.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |9533E7235ER443550 |1121340   |1121|Caxias                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000483|0       |    137.387,30 |BRL  | 137.387,30-|BRL  |         0,00 |BRL  |
|1001|2200  |220000000509|1   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |700000005081                              |              0000000000|                   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |17.03.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1222340   |1222|Araruama                |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000035486|0       |     14.100,00 |BRL  |   2.972,77-|BRL  |    11.127,23 |BRL  |
|1001|2200  |220000000510|0   |CAMINHAO TOCO ENVASADO VW 15190 ANO 2014          |001-132191-195792-0                       |              0000000000|                   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |02.07.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |9533E7234ER443569 |1521340   |1521|Mesquita                |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |    137.045,30 |BRL  | 137.045,30-|BRL  |         0,00 |BRL  |
|1001|2200  |220000000510|1   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |700000005080                              |              0000000000|                   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |17.03.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1521340   |1521|Mesquita                |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000035485|0       |     20.300,00 |BRL  |   2.865,63-|BRL  |    17.434,37 |BRL  |
|1001|2200  |220000000511|0   |CAMINHAO TOCO ENVASADO VW 15190 ANO 2014          |001-132191-195925-0                       |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |02.07.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |9533E7231ER444064 |1171340   |1171|Salvador II             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |    129.490,00 |BRL  | 129.490,00-|BRL  |         0,00 |BRL  |
|1001|2200  |220000000511|1   |Plataformas Elevatórias Envasado- 2019            |700000005201                              |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |29.02.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1171340   |1171|Salvador II             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000036638|0       |     17.310,32 |BRL  |   3.966,95-|BRL  |    13.343,37 |BRL  |
|1001|2200  |220000000513|0   |CAMINHAO TOCO ENVASADO VW 15190 COM CARROCERIA    |001-132191-195926-0                       |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |02.07.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |9533E7231ER443920 |1071340   |1071|Salvador                |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000445|0       |    167.836,66 |BRL  | 167.836,66-|BRL  |         0,00 |BRL  |
|1001|2200  |220000000513|1   |Plataformas Elevatórias Envasado- 2019            |700000005232                              |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |29.02.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1071340   |1071|Salvador                |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000036669|0       |     22.300,40 |BRL  |   4.507,90-|BRL  |    17.792,50 |BRL  |
|1001|2200  |220000000516|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2013          |001-132191-196111-0                       |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2013          |01.06.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |953658246ER408334 |1061380   |1061|Brasília                |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    234.240,72 |BRL  | 234.240,72-|BRL  |         0,00 |BRL  |
|1001|2200  |220000000519|0   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2014          |001-132191-196623-0                       |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2014          |06.08.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |953658249ER443322 |1011380   |1011|Mauá                    |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    291.086,23 |BRL  | 281.300,31-|BRL  |     9.785,92 |BRL  |
|1001|2200  |220000000520|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |001-132191-196624-0                       |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |06.08.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |953658248ER443294 |1011380   |1011|Mauá                    |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    261.686,39 |BRL  | 255.806,22-|BRL  |     5.880,17 |BRL  |
|1001|2200  |220000000521|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |001-132191-196625-0                       |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |06.08.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |953658248ER443327 |1011380   |1011|Mauá                    |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    278.504,64 |BRL  | 269.134,78-|BRL  |     9.369,86 |BRL  |
|1001|2200  |220000000522|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |001-132191-196626-0                       |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |06.08.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |953658249ER443272 |1111380   |1111|Barueri                 |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    268.797,65 |BRL  | 259.776,35-|BRL  |     9.021,30 |BRL  |
|1001|2200  |220000000523|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |001-132191-196627-0                       |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |06.08.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |953658249ER443286 |1111380   |1111|Barueri                 |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    257.669,25 |BRL  | 251.861,58-|BRL  |     5.807,67 |BRL  |
|1001|2200  |220000000525|0   |CAMINHÃO TRUCK BOB-TAIL                           |001-132191-196740-0                       |              0000000000|                   |CAMINHÃO TRUCK BOB-TAIL                           |06.08.2014|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |953658240FR507183 |1011380   |1011|Mauá                    |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|600000000148|0       |    385.578,89 |BRL  | 365.198,41-|BRL  |    20.380,48 |BRL  |
